|text|rt_count|tweet_datetime|tokens|char_count|word_count|urls|url_count|hashtags|hashtag_count|mentions|mentions_count
91|I liked a @YouTube video https://t.co/XCbuCXe1Rd Pachelbel - Canon in D (Best Piano Version)|0|Mon Feb 15 20:48:46 +0000 2016|[I, liked, a, @YouTube, video, https://t.co/XCbuCXe1Rd, Pachelbel, -, Canon, in, D, (Best, Piano, Version)]|92|14|[https://t.co/XCbuCXe1Rd]|1|[]|1|[]|1
92|"Just maybe you follow me.
I want so much that.
All the good wishes
@Harry_Styles z"|0|Mon Feb 15 20:48:46 +0000 2016|"[Just, maybe, you, follow, me.
I, want, so, much, that.
All, the, good, wishes
@Harry_Styles, z]"|82|13|[]|1|[]|1|[]|1
93|The Senate must do its job and consider Obama's pick to replace Scalia https://t.co/ayfIwq22FS|0|Mon Feb 15 20:48:46 +0000 2016|[The, Senate, must, do, its, job, and, consider, Obama's, pick, to, replace, Scalia, https://t.co/ayfIwq22FS]|94|14|[https://t.co/ayfIwq22FS]|1|[]|1|[]|1
94|THIS FRIDAY Shangri-La! @ The Carlton Club, Prestwich   5 on door #raffle #pies #bar #cabaret #entertainment #AdventuresofSalvador #party !|0|Mon Feb 15 20:48:46 +0000 2016|[THIS, FRIDAY, Shangri-La, @, The, Carlton, Club, Prestwich, 5, on, door, #raffle, #pies, #bar, #cabaret, #entertainment, #AdventuresofSalvador, #party]|139|18|[]|1|[#raffle, #pies, #bar, #cabaret, #entertainment, #AdventuresofSalvador, #party]|1|[#raffle, #pies, #bar, #cabaret, #entertainment, #AdventuresofSalvador, #party]|1
95|@matt_5200 @JT_Payton @BenMay13 see this guy gets it, he wore the brown pants|0|Mon Feb 15 20:48:46 +0000 2016|[@matt_5200, @JT_Payton, @BenMay13, see, this, guy, gets, it, he, wore, the, brown, pants]|77|13|[]|1|[]|1|[]|1
96|I've just watched episode S01E10 of The Twilight Zone! https://t.co/VYrm6Pp51v #twilightzone #tvshowtime https://t.co/ksJ39DrH1G|0|Mon Feb 15 20:48:46 +0000 2016|[I've, just, watched, episode, S01E10, of, The, Twilight, Zone, https://t.co/VYrm6Pp51v, #twilightzone, #tvshowtime, https://t.co/ksJ39DrH1G]|128|13|[https://t.co/VYrm6Pp51v, https://t.co/ksJ39DrH1G]|1|[#twilightzone, #tvshowtime]|1|[#twilightzone, #tvshowtime]|1
97|"""Tch, she wishes that she gave birth to Inuyasha."""|0|Mon Feb 15 20:48:46 +0000 2016|[Tch, she, wishes, that, she, gave, birth, to, Inuyasha]|50|9|[]|1|[]|1|[]|1
98|when ur at the barrier for a gig but u rly have to pee      the struggles!!!!!!|0|Mon Feb 15 20:48:46 +0000 2016|[when, ur, at, the, barrier, for, a, gig, but, u, rly, have, to, pee, the, struggles]|79|16|[]|1|[]|1|[]|1
99|@TheFive POTUS would destroy RNC if he nominated @tedcruz for SC. GOP would have 2 rally for him after espousing hate for so long. + more.|0|Mon Feb 15 20:48:46 +0000 2016|[@TheFive, POTUS, would, destroy, RNC, if, he, nominated, @tedcruz, for, SC, GOP, would, have, 2, rally, for, him, after, espousing, hate, for, so, long, +, more.]|138|26|[]|1|[]|1|[]|1
100|@bieberftmarshal: LOOK AT HA I CANT SHES PERFECT             https://t.co/5Chjm4UPaY|6|Mon Feb 15 20:48:46 +0000 2016|[@bieberftmarshal, LOOK, AT, HA, I, CANT, SHES, PERFECT, https://t.co/5Chjm4UPaY]|84|9|[https://t.co/5Chjm4UPaY]|1|[]|1|[]|1
101|@DonnaHay: This super-green zucchini frittata is  simple to make and good for you! From Fresh + Light https://t.co/zYFUrTcjqc https://t.   |4|Mon Feb 15 20:48:46 +0000 2016|[@DonnaHay, This, super-green, zucchini, frittata, is, simple, to, make, and, good, for, you, From, Fresh, +, Light, https://t.co/zYFUrTcjqc, https://t]|139|19|[https://t.co/zYFUrTcjqc, https://t]|1|[]|1|[]|1
102|he really wants me to die so bad https://t.co/t18AHMWosb|0|Mon Feb 15 20:48:46 +0000 2016|[he, really, wants, me, to, die, so, bad, https://t.co/t18AHMWosb]|56|9|[https://t.co/t18AHMWosb]|1|[]|1|[]|1
103|@Hai I hate time Difference it  s about 10 PM in Germany Fail|0|Mon Feb 15 20:48:46 +0000 2016|[@Hai, I, hate, time, Difference, it, s, about, 10, PM, in, Germany, Fail]|61|13|[]|1|[]|1|[]|1
104|School is tearing me apart.|0|Mon Feb 15 20:48:46 +0000 2016|[School, is, tearing, me, apart.]|27|5|[]|1|[]|1|[]|1
105|Dear Black child stay strong this system is too violent on us. I'm saddened . #IAmLindelani|0|Mon Feb 15 20:48:46 +0000 2016|[Dear, Black, child, stay, strong, this, system, is, too, violent, on, us, I'm, saddened, #IAmLindelani]|91|15|[]|1|[#IAmLindelani]|1|[#IAmLindelani]|1
106|"@yournewbook: ""M.T. Magee has captured a wonderful story full of #intrigue and #romance."" 25 five star reviews https://t.co/gTbhwfKheN @   "|6|Mon Feb 15 20:48:46 +0000 2016|[@yournewbook, M.T, Magee, has, captured, a, wonderful, story, full, of, #intrigue, and, #romance, 25, five, star, reviews, https://t.co/gTbhwfKheN, @]|139|19|[https://t.co/gTbhwfKheN]|1|[#intrigue, #romance]|1|[#intrigue, #romance]|1
107|@RedHotSquirrel: Thank goodness Switzerland &amp; Norway kept EFTA alive after we departed, even adding new members. Other EU members can jo   |10|Mon Feb 15 20:48:46 +0000 2016|[@RedHotSquirrel, Thank, goodness, Switzerland, &amp;, Norway, kept, EFTA, alive, after, we, departed, even, adding, new, members, Other, EU, members, can, jo]|143|21|[]|1|[]|1|[]|1
108|@k_lindyman I blame 21 pilots for my speeding #jamtohard|0|Mon Feb 15 20:48:46 +0000 2016|[@k_lindyman, I, blame, 21, pilots, for, my, speeding, #jamtohard]|56|9|[]|1|[#jamtohard]|1|[#jamtohard]|1
109|@brucebusiness: Social media everywhere! I am outraged by whatever it is that this piece is about  https://t.co/ipkfAwvVSp|2|Mon Feb 15 20:48:46 +0000 2016|[@brucebusiness, Social, media, everywhere, I, am, outraged, by, whatever, it, is, that, this, piece, is, about, https://t.co/ipkfAwvVSp]|122|17|[https://t.co/ipkfAwvVSp]|1|[]|1|[]|1
110|46. The best vine of all time, Crack Kid. https://t.co/qbR3vgR1PX|0|Mon Feb 15 20:48:46 +0000 2016|[46, The, best, vine, of, all, time, Crack, Kid, https://t.co/qbR3vgR1PX]|65|10|[https://t.co/qbR3vgR1PX]|1|[]|1|[]|1
111|Update - turns out my Salmon Risotto is pretty good! Definitely goin' in the big book of recipes to make later.|0|Mon Feb 15 20:48:46 +0000 2016|[Update, -, turns, out, my, Salmon, Risotto, is, pretty, good, Definitely, goin', in, the, big, book, of, recipes, to, make, later.]|111|21|[]|1|[]|1|[]|1
112|You the type of person to shovel your driveway while its still snowing outp|0|Mon Feb 15 20:48:46 +0000 2016|[You, the, type, of, person, to, shovel, your, driveway, while, its, still, snowing, outp]|75|14|[]|1|[]|1|[]|1
113|@juanjo_red: Waking up to horrible news     |1|Mon Feb 15 20:48:46 +0000 2016|[@juanjo_red, Waking, up, to, horrible, news]|44|6|[]|1|[]|1|[]|1
114|"   Good friends, good books, and a sleepy conscience: this is the ideal life.   
    Mark Twain"|0|Mon Feb 15 20:48:46 +0000 2016|"[Good, friends, good, books, and, a, sleepy, conscience, this, is, the, ideal, life, 
, Mark, Twain]"|95|16|[]|1|[]|1|[]|1
115|@jayrdub13 I know, I know.  but say it anyway. https://t.co/9mTBzQMidx|0|Mon Feb 15 20:48:46 +0000 2016|[@jayrdub13, I, know, I, know, but, say, it, anyway, https://t.co/9mTBzQMidx]|70|10|[https://t.co/9mTBzQMidx]|1|[]|1|[]|1
116|Car Tires 101: What to look for and what to check when examining your car's tires: https://t.co/W4ZosN6Jir https://t.co/f0RhCKG4vf|0|Mon Feb 15 20:48:46 +0000 2016|[Car, Tires, 101, What, to, look, for, and, what, to, check, when, examining, your, car's, tires, https://t.co/W4ZosN6Jir, https://t.co/f0RhCKG4vf]|130|18|[https://t.co/W4ZosN6Jir, https://t.co/f0RhCKG4vf]|1|[]|1|[]|1
117|"@ScorpioBert: Clive Intro https://t.co/a6klR1gnbZ
Performance: https://t.co/fxL8roguko
via @devenlane"|8|Mon Feb 15 20:48:46 +0000 2016|"[@ScorpioBert, Clive, Intro, https://t.co/a6klR1gnbZ
Performance, https://t.co/fxL8roguko
via, @devenlane]"|101|6|"[https://t.co/a6klR1gnbZ
Performance, https://t.co/fxL8roguko
via]"|1|[]|1|[]|1
118|@DubaiJane @SeaWorldTyler @SeaWorld Yes, they are all the same. Nothing special about you. Keep dreaming.|0|Mon Feb 15 20:48:46 +0000 2016|[@DubaiJane, @SeaWorldTyler, @SeaWorld, Yes, they, are, all, the, same, Nothing, special, about, you, Keep, dreaming.]|105|15|[]|1|[]|1|[]|1
119|he's so smol and squishy i want to cuddle https://t.co/c7jp6t6cJc|0|Mon Feb 15 20:48:46 +0000 2016|[he's, so, smol, and, squishy, i, want, to, cuddle, https://t.co/c7jp6t6cJc]|65|10|[https://t.co/c7jp6t6cJc]|1|[]|1|[]|1
120|AMAZING!!   The Best Beat Drops and Vine Songs Mega Mix (257 songs) https://t.co/mVla0CT7Ic via @YouTube|0|Mon Feb 15 20:48:46 +0000 2016|[AMAZING, The, Best, Beat, Drops, and, Vine, Songs, Mega, Mix, (257, songs), https://t.co/mVla0CT7Ic, via, @YouTube]|104|15|[https://t.co/mVla0CT7Ic]|1|[]|1|[]|1
121|"@SheerExcellence: I'm online      Bow to my perfection https://t.co/aHNlY078YE

#FemDom #FinDom #Goddess 

@RTpig @underdeskloser @FindomR   "|2|Mon Feb 15 20:48:46 +0000 2016|"[@SheerExcellence, I'm, online, Bow, to, my, perfection, https://t.co/aHNlY078YE

#FemDom, #FinDom, #Goddess, 

@RTpig, @underdeskloser, @FindomR]"|141|13|"[https://t.co/aHNlY078YE

#FemDom]"|1|[#FinDom, #Goddess]|1|[#FinDom, #Goddess]|1
122|"@Akito_Z: Random manga cover of the day: ""17-Sai"" by Rin Mikimoto. https://t.co/Kx6764vKuL"|1|Mon Feb 15 20:48:46 +0000 2016|[@Akito_Z, Random, manga, cover, of, the, day, 17-Sai, by, Rin, Mikimoto, https://t.co/Kx6764vKuL]|90|12|[https://t.co/Kx6764vKuL]|1|[]|1|[]|1
123|"when you love someone but it goes to waste
could it be worse?"|0|Mon Feb 15 20:48:46 +0000 2016|"[when, you, love, someone, but, it, goes, to, waste
could, it, be, worse?]"|61|12|[]|1|[]|1|[]|1
124|@SumNegro @TheTruf21 @ItsHarvin he cute|0|Mon Feb 15 20:48:46 +0000 2016|[@SumNegro, @TheTruf21, @ItsHarvin, he, cute]|39|5|[]|1|[]|1|[]|1
125|every moment I spent with you.. is like a beautiful dream come true- Josie|0|Mon Feb 15 20:48:46 +0000 2016|[every, moment, I, spent, with, you., is, like, a, beautiful, dream, come, true-, Josie]|74|14|[]|1|[]|1|[]|1
126|New series of #Indiansummers set to return to our screens. Ensure you're prepared with your #bollywood shoes https://t.co/T0EUqSwFeL|0|Mon Feb 15 20:48:46 +0000 2016|[New, series, of, #Indiansummers, set, to, return, to, our, screens, Ensure, you're, prepared, with, your, #bollywood, shoes, https://t.co/T0EUqSwFeL]|132|18|[https://t.co/T0EUqSwFeL]|1|[#Indiansummers, #bollywood]|1|[#Indiansummers, #bollywood]|1
127|if my tweets have made you angry before.|0|Mon Feb 15 20:52:24 +0000 2016|[if, my, tweets, have, made, you, angry, before.]|40|8|[]|1|[]|1|[]|1
128|@Reyes10Tyler how does this tweet benefit anyone??|0|Mon Feb 15 20:52:24 +0000 2016|[@Reyes10Tyler, how, does, this, tweet, benefit, anyone??]|50|7|[]|1|[]|1|[]|1
129|And I will see you! Looking forward to it.  https://t.co/GXPPGUpQt6|0|Mon Feb 15 20:52:24 +0000 2016|[And, I, will, see, you, Looking, forward, to, it, https://t.co/GXPPGUpQt6]|67|10|[https://t.co/GXPPGUpQt6]|1|[]|1|[]|1
130|@Something_Mvjor: @_xpvreeecaineee ugly bitches|1|Mon Feb 15 20:52:24 +0000 2016|[@Something_Mvjor, @_xpvreeecaineee, ugly, bitches]|47|4|[]|1|[]|1|[]|1
131|@leeodden: These Are the Brands Americans Trust the Most https://t.co/BXX1NAtjtm https://t.co/xvpezwEkfb|5|Mon Feb 15 20:52:24 +0000 2016|[@leeodden, These, Are, the, Brands, Americans, Trust, the, Most, https://t.co/BXX1NAtjtm, https://t.co/xvpezwEkfb]|104|11|[https://t.co/BXX1NAtjtm, https://t.co/xvpezwEkfb]|1|[]|1|[]|1
132|#Kindle #AMAZON #France The Girl Nobody Wants is a #Shocking True Story of #ChildAbuse in #Ireland #Catholic #Church https://t.co/Axk7Kd387L|0|Mon Feb 15 20:52:24 +0000 2016|[#Kindle, #AMAZON, #France, The, Girl, Nobody, Wants, is, a, #Shocking, True, Story, of, #ChildAbuse, in, #Ireland, #Catholic, #Church, https://t.co/Axk7Kd387L]|140|19|[https://t.co/Axk7Kd387L]|1|[#Kindle, #AMAZON, #France, #Shocking, #ChildAbuse, #Ireland, #Catholic, #Church]|1|[#Kindle, #AMAZON, #France, #Shocking, #ChildAbuse, #Ireland, #Catholic, #Church]|1
133|@BridgendAC: Well done to everyone out tonight as we experimented with the tempo run &amp; hills session.thanks to our group leaders.hope yo   |1|Mon Feb 15 20:52:24 +0000 2016|[@BridgendAC, Well, done, to, everyone, out, tonight, as, we, experimented, with, the, tempo, run, &amp;, hills, session.thanks, to, our, group, leaders.hope, yo]|143|22|[]|1|[]|1|[]|1
134|i just wanna go to sleep..     |0|Mon Feb 15 20:52:24 +0000 2016|[i, just, wanna, go, to, sleep.]|31|6|[]|1|[]|1|[]|1
135|My mom is really trying to clean on the hottest day smh|0|Mon Feb 15 20:52:24 +0000 2016|[My, mom, is, really, trying, to, clean, on, the, hottest, day, smh]|55|12|[]|1|[]|1|[]|1
136|@toxicsoy: The #Monsanto Tribunal started a Twitter account today. Follow and RT pls! https://t.co/8eUaeFYC9z|10|Mon Feb 15 20:52:24 +0000 2016|[@toxicsoy, The, #Monsanto, Tribunal, started, a, Twitter, account, today, Follow, and, RT, pls, https://t.co/8eUaeFYC9z]|109|14|[https://t.co/8eUaeFYC9z]|1|[#Monsanto]|1|[#Monsanto]|1
137|"@JeffWhite25 Once a KGB agent, always a KGB agent @Putin
Same old tactics being used from unwanted witnesses to Ukraine/Syria..."|0|Mon Feb 15 20:52:24 +0000 2016|"[@JeffWhite25, Once, a, KGB, agent, always, a, KGB, agent, @Putin
Same, old, tactics, being, used, from, unwanted, witnesses, to, Ukraine/Syria...]"|128|19|[]|1|[]|1|[]|1
138|@USATODAYcollege: It's time to start applying for scholarships! Here are the best resources. https://t.co/FMTFcpYP5I|9|Mon Feb 15 20:52:24 +0000 2016|[@USATODAYcollege, It's, time, to, start, applying, for, scholarships, Here, are, the, best, resources, https://t.co/FMTFcpYP5I]|116|14|[https://t.co/FMTFcpYP5I]|1|[]|1|[]|1
139|if she stan zayn she has 9193819182818191 photos on his phone of him and many repeated|0|Mon Feb 15 20:52:24 +0000 2016|[if, she, stan, zayn, she, has, 9193819182818191, photos, on, his, phone, of, him, and, many, repeated]|86|16|[]|1|[]|1|[]|1
140|of course she will :))) https://t.co/Q5SihVULFP|0|Mon Feb 15 20:52:24 +0000 2016|[of, course, she, will, :))), https://t.co/Q5SihVULFP]|47|6|[https://t.co/Q5SihVULFP]|1|[]|1|[]|1
141|@RM_Makeup: My fab #mediamakeup students from @bbcollege doing an ace job applying #theatremakeup for #clitheroedramaticsociety https://   |2|Mon Feb 15 20:52:24 +0000 2016|[@RM_Makeup, My, fab, #mediamakeup, students, from, @bbcollege, doing, an, ace, job, applying, #theatremakeup, for, #clitheroedramaticsociety, https://]|139|16|[https://]|1|[#mediamakeup, #theatremakeup, #clitheroedramaticsociety]|1|[#mediamakeup, #theatremakeup, #clitheroedramaticsociety]|1
142|Defiant bitch till I die     |0|Mon Feb 15 20:52:24 +0000 2016|[Defiant, bitch, till, I, die]|29|5|[]|1|[]|1|[]|1
143|Me stanning boy groups has nothing to do with your nasty tweets, but #werk I guess.|0|Mon Feb 15 20:52:24 +0000 2016|[Me, stanning, boy, groups, has, nothing, to, do, with, your, nasty, tweets, but, #werk, I, guess.]|83|16|[]|1|[#werk]|1|[#werk]|1
144|if you look in the mirror and say Dylan McDermott three times Dermot Mulroney will appear|0|Mon Feb 15 20:52:24 +0000 2016|[if, you, look, in, the, mirror, and, say, Dylan, McDermott, three, times, Dermot, Mulroney, will, appear]|89|16|[]|1|[]|1|[]|1
145|i gotta say im feeling actually kinda good today|0|Mon Feb 15 20:52:24 +0000 2016|[i, gotta, say, im, feeling, actually, kinda, good, today]|48|9|[]|1|[]|1|[]|1
146|@Lang_Michael6 dang should've told me earlier bruh lol currently eating some fried chicken rn|0|Mon Feb 15 20:52:24 +0000 2016|[@Lang_Michael6, dang, should've, told, me, earlier, bruh, lol, currently, eating, some, fried, chicken, rn]|93|14|[]|1|[]|1|[]|1
147|"Hii @Harry_Styles
Hope you're enjoying yourself! x  You have make me feel wanted. Mind following me, please? I love you always       *     13.330"|0|Mon Feb 15 20:52:24 +0000 2016|"[Hii, @Harry_Styles
Hope, you're, enjoying, yourself, x, You, have, make, me, feel, wanted, Mind, following, me, please?, I, love, you, always, *, 13.330]"|145|22|[]|1|[]|1|[]|1
148|Indian unicorn targets price-conscious; Optimism for online shopping remains despite ongoing losses|0|Mon Feb 15 20:52:24 +0000 2016|[Indian, unicorn, targets, price-conscious;, Optimism, for, online, shopping, remains, despite, ongoing, losses]|99|12|[]|1|[]|1|[]|1
149|@CuntinaFuckoffa: @curse_t_70 that's me! I put the rave in brave|1|Mon Feb 15 20:52:24 +0000 2016|[@CuntinaFuckoffa, @curse_t_70, that's, me, I, put, the, rave, in, brave]|64|10|[]|1|[]|1|[]|1
150|i don't remember who you are but thank you to the human who drove me home last night #iappreciateyou|0|Mon Feb 15 20:52:24 +0000 2016|[i, don't, remember, who, you, are, but, thank, you, to, the, human, who, drove, me, home, last, night, #iappreciateyou]|100|19|[]|1|[#iappreciateyou]|1|[#iappreciateyou]|1
151|There could be a threat for an isolated severe thunderstorm tomorrow afternoon across NJ.|0|Mon Feb 15 20:52:24 +0000 2016|[There, could, be, a, threat, for, an, isolated, severe, thunderstorm, tomorrow, afternoon, across, NJ.]|89|14|[]|1|[]|1|[]|1
152|How good is it just doing nothing at times|1|Mon Feb 15 20:52:24 +0000 2016|[How, good, is, it, just, doing, nothing, at, times]|42|9|[]|1|[]|1|[]|1
153|@verduzco_5: My attitude for the rest of senior year https://t.co/Bxs7i4sUVo|4|Mon Feb 15 20:52:24 +0000 2016|[@verduzco_5, My, attitude, for, the, rest, of, senior, year, https://t.co/Bxs7i4sUVo]|76|10|[https://t.co/Bxs7i4sUVo]|1|[]|1|[]|1
154|If you don't know where you're going, how do know when you get there?|0|Mon Feb 15 20:52:24 +0000 2016|[If, you, don't, know, where, you're, going, how, do, know, when, you, get, there?]|69|14|[]|1|[]|1|[]|1
155|I wanna explore your body        |0|Mon Feb 15 20:52:24 +0000 2016|[I, wanna, explore, your, body]|33|5|[]|1|[]|1|[]|1
156|"@se4realhinton: It could have been a scene of a soldier going back to war in the last century.
You have to read this! #Iliad"|1|Mon Feb 15 20:52:24 +0000 2016|"[@se4realhinton, It, could, have, been, a, scene, of, a, soldier, going, back, to, war, in, the, last, century.
You, have, to, read, this, #Iliad]"|124|23|[]|1|[#Iliad]|1|[#Iliad]|1
157|@GRANDEnESPINOSA im WORRIED bc the grammys never actually confirmed smh :(|0|Mon Feb 15 20:52:24 +0000 2016|[@GRANDEnESPINOSA, im, WORRIED, bc, the, grammys, never, actually, confirmed, smh, :(]|74|11|[]|1|[]|1|[]|1
158|@mariannepowell @laurakcarus Ah. The lurgy with bonus tracks. I did that one in December and January.|0|Mon Feb 15 20:52:24 +0000 2016|[@mariannepowell, @laurakcarus, Ah, The, lurgy, with, bonus, tracks, I, did, that, one, in, December, and, January.]|101|16|[]|1|[]|1|[]|1
159|@SchoolLifeTroy: Athens High School Charity Week raised 84K for the Joan Rose Foundation. Watch highlights of this week's events https:/   |7|Mon Feb 15 20:52:24 +0000 2016|[@SchoolLifeTroy, Athens, High, School, Charity, Week, raised, 84K, for, the, Joan, Rose, Foundation, Watch, highlights, of, this, week's, events, https:/]|139|20|[https:/]|1|[]|1|[]|1
160|@HofmannKeith You mean like you did with this teenaged girl and her parents?|0|Mon Feb 15 20:52:24 +0000 2016|[@HofmannKeith, You, mean, like, you, did, with, this, teenaged, girl, and, her, parents?]|76|13|[]|1|[]|1|[]|1
161|Probably the dumbest thing I've ever done.|0|Mon Feb 15 20:52:24 +0000 2016|[Probably, the, dumbest, thing, I've, ever, done.]|42|7|[]|1|[]|1|[]|1
162|@seanhannity Caller just nailed you!! Maybe you should listen Levin to how it's done. We don't need access to Trump. He's all over the MSM.|0|Mon Feb 15 20:52:24 +0000 2016|[@seanhannity, Caller, just, nailed, you, Maybe, you, should, listen, Levin, to, how, it's, done, We, don't, need, access, to, Trump, He's, all, over, the, MSM.]|139|25|[]|1|[]|1|[]|1
163|@The50Rules: Do you fit one of these? #entrepreneur #social #media #branding #Startup #marketing ? So are our smart followers.|3|Mon Feb 15 20:52:24 +0000 2016|[@The50Rules, Do, you, fit, one, of, these?, #entrepreneur, #social, #media, #branding, #Startup, #marketing, ?, So, are, our, smart, followers.]|126|19|[]|1|[#entrepreneur, #social, #media, #branding, #Startup, #marketing]|1|[#entrepreneur, #social, #media, #branding, #Startup, #marketing]|1
164|@zecville: why will I keep an atheist as a friend?|2|Mon Feb 15 20:52:24 +0000 2016|[@zecville, why, will, I, keep, an, atheist, as, a, friend?]|50|10|[]|1|[]|1|[]|1
165|@DatOneGuyJoel: Nobody literally fucks with you. Bitch your        were too dull to cut anybody off.|1|Mon Feb 15 20:52:24 +0000 2016|[@DatOneGuyJoel, Nobody, literally, fucks, with, you, Bitch, your, were, too, dull, to, cut, anybody, off.]|100|15|[]|1|[]|1|[]|1
166|@mitchellvii I'd like to see more of the polite presidential guy. All the name calling makes him look weak. His observations are correct tho|0|Mon Feb 15 20:52:24 +0000 2016|[@mitchellvii, I'd, like, to, see, more, of, the, polite, presidential, guy, All, the, name, calling, makes, him, look, weak, His, observations, are, correct, tho]|140|24|[]|1|[]|1|[]|1
167|@foxandfriends @tedcruz Finally picked the candidate I will be supporting for POTUS today!  I'm voting for #TedCruz https://t.co/OHn7SM9HBL|0|Mon Feb 15 20:52:24 +0000 2016|[@foxandfriends, @tedcruz, Finally, picked, the, candidate, I, will, be, supporting, for, POTUS, today, I'm, voting, for, #TedCruz, https://t.co/OHn7SM9HBL]|139|18|[https://t.co/OHn7SM9HBL]|1|[#TedCruz]|1|[#TedCruz]|1
168|In case you missed it the first time, here's my early January post on Layman Albatrosses, seen in Kaua'i: https://t.co/o7qZV3GAeV|0|Mon Feb 15 20:52:24 +0000 2016|[In, case, you, missed, it, the, first, time, here's, my, early, January, post, on, Layman, Albatrosses, seen, in, Kaua'i, https://t.co/o7qZV3GAeV]|129|20|[https://t.co/o7qZV3GAeV]|1|[]|1|[]|1
